Customer ID,first_purchase,last_purchase,total_orders,total_revenue,avg_basket,favourite_country,R_score,F_score,M_score,RFM_Score,Segment,recency,frequency,monetary,is_churned,customer_lifetime_days,churn_label
C11758,2020-03-08 13:48:05,2021-08-15 01:05:00,8,463.9477224053599,57.99346530066999,United Kingdom,1,2,1,4,Lost,138,8,463.9477224053599,0,524,Active
C11759,2020-04-02 09:22:09,2021-12-24 14:33:42,19,2130.4129032558553,112.12699490820292,United Kingdom,5,5,5,15,Champions,7,19,2130.412903255856,0,631,Active
C11760,2020-02-19 18:41:55,2021-12-23 16:06:38,13,980.5315026794708,75.42550020611314,United Kingdom,5,4,3,12,Loyal,8,13,980.5315026794708,0,672,Active
C11761,2020-06-10 00:45:40,2021-07-19 20:42:29,9,525.2847263138016,58.3649695904224,United Kingdom,1,2,1,4,Lost,165,9,525.2847263138016,0,404,Active
C11762,2020-03-06 08:59:59,2021-12-15 08:00:19,14,1506.4927509120153,107.60662506514394,United Kingdom,5,5,5,15,Champions,16,14,1506.4927509120153,0,648,Active
C11763,2020-03-07 22:03:21,2021-10-06 11:54:33,11,2102.254354108038,191.11403219163984,United Kingdom,2,4,5,11,At Risk,86,11,2102.254354108038,0,577,Active
C11764,2020-02-05 11:16:22,2021-11-23 11:06:10,12,1231.8228748463025,102.65190623719188,United Kingdom,3,4,4,11,Loyal,38,12,1231.8228748463025,0,656,Active
C11765,2020-02-04 15:14:33,2021-12-29 14:59:55,11,1107.5695776079397,100.6881434189036,United Kingdom,5,4,4,13,Champions,2,11,1107.5695776079397,0,693,Active
C11766,2020-01-04 22:58:34,2021-08-01 01:49:03,8,527.6210872363127,65.9526359045391,United Kingdom,1,2,1,4,Lost,152,8,527.6210872363127,0,574,Active
C11767,2020-05-25 23:53:17,2021-09-03 20:20:48,5,511.8813495358106,102.37626990716213,United Kingdom,1,1,1,3,Lost,119,5,511.8813495358106,0,465,Active
C11768,2020-04-14 18:43:01,2021-08-15 06:46:19,7,370.2723698724923,52.89605283892747,United Kingdom,1,1,1,3,Lost,138,7,370.2723698724923,0,487,Active
C11769,2020-02-16 13:58:53,2021-12-24 02:23:40,10,1036.0651476794508,103.60651476794507,United Kingdom,5,3,4,12,Loyal,7,10,1036.0651476794508,0,676,Active
C11770,2020-03-20 06:12:26,2021-10-19 16:53:24,14,967.8400108895623,69.13142934925445,United Kingdom,2,5,3,10,At Risk,73,14,967.8400108895624,0,578,Active
C11771,2020-01-11 16:34:40,2021-08-14 15:25:09,8,919.4728034242621,114.93410042803276,United Kingdom,1,2,3,6,Potential Loyalists,139,8,919.472803424262,0,580,Active
C11772,2020-04-08 00:34:52,2021-07-22 02:34:27,14,1700.9507877293872,121.49648483781337,United Kingdom,1,5,5,11,At Risk,162,14,1700.9507877293872,0,470,Active
C11773,2020-01-13 18:26:23,2021-08-18 23:55:40,10,1117.059244173702,111.7059244173702,United Kingdom,1,3,4,8,At Risk,134,10,1117.059244173702,0,583,Active
C11774,2020-11-15 04:33:12,2021-07-13 23:46:30,9,836.7227179650166,92.96919088500185,United Kingdom,1,2,3,6,Potential Loyalists,170,9,836.7227179650166,0,240,Active
C11775,2020-07-26 08:15:33,2021-12-19 18:21:53,6,491.63517052311505,81.93919508718584,United Kingdom,5,1,1,7,Potential Loyalists,12,6,491.6351705231151,0,511,Active
C11776,2020-04-11 10:44:23,2021-11-18 02:01:55,13,708.665534370689,54.51273341312992,United Kingdom,3,4,2,9,Loyal,43,13,708.665534370689,0,585,Active
C11777,2020-05-14 12:52:44,2021-12-30 04:01:55,5,312.21586203538135,62.44317240707627,United Kingdom,5,1,1,7,Potential Loyalists,1,5,312.2158620353813,0,594,Active
C11778,2020-04-07 09:13:22,2021-12-06 17:14:56,11,1425.0285072996671,129.54804611815155,United Kingdom,4,4,5,13,Champions,25,11,1425.0285072996671,0,608,Active
C11779,2020-01-08 17:25:38,2021-11-04 15:04:23,12,1190.1738923303733,99.18115769419778,United Kingdom,3,4,4,11,Loyal,57,12,1190.1738923303733,0,665,Active
C11780,2020-01-31 13:18:49,2021-09-20 19:58:21,15,1476.348812266989,98.4232541511326,United Kingdom,2,5,5,12,At Risk,102,15,1476.348812266989,0,598,Active
C11781,2020-01-19 01:04:09,2021-12-08 02:07:01,7,310.5573601766321,44.3653371680903,United Kingdom,4,1,1,6,Potential Loyalists,23,7,310.5573601766321,0,689,Active
C11782,2020-06-29 15:41:16,2021-01-16 22:02:08,4,670.8339159181714,167.70847897954286,United Kingdom,1,1,2,4,Lost,349,4,670.8339159181714,1,201,Churned
C11783,2020-01-31 03:35:02,2021-10-27 21:29:55,12,1279.6495779304232,106.63746482753527,United Kingdom,3,4,5,12,Loyal,65,12,1279.6495779304232,0,635,Active
C11784,2020-01-14 21:06:57,2021-11-29 06:53:30,12,1028.9899089239357,85.74915907699464,United Kingdom,4,4,4,12,Champions,32,12,1028.9899089239357,0,684,Active
C11785,2020-02-11 16:35:47,2021-11-26 12:40:00,9,771.813865272849,85.75709614142767,United Kingdom,4,2,3,9,Potential Loyalists,35,9,771.813865272849,0,653,Active
C11786,2020-01-05 20:37:50,2021-12-15 06:00:58,11,1478.018096327537,134.36528148432154,United Kingdom,5,4,5,14,Champions,16,11,1478.018096327537,0,709,Active
C11787,2020-01-02 16:28:13,2021-11-02 15:11:37,10,857.7678858630507,85.77678858630506,United Kingdom,3,3,3,9,Loyal,59,10,857.7678858630507,0,669,Active
C11788,2020-03-24 18:43:19,2021-11-08 09:41:12,17,1007.9236879211701,59.2896287012453,United Kingdom,3,5,4,12,Loyal,53,17,1007.92368792117,0,593,Active
C11789,2020-02-11 03:50:10,2021-09-09 17:50:18,13,846.5700142121078,65.12077032400829,United Kingdom,1,4,3,8,At Risk,113,13,846.5700142121078,0,576,Active
C11790,2020-01-03 02:29:53,2021-09-24 05:35:08,14,1657.2409520694846,118.3743537192489,United Kingdom,2,5,5,12,At Risk,98,14,1657.2409520694846,0,630,Active
C11791,2020-06-09 15:52:58,2021-12-14 08:28:37,10,813.565703668865,81.3565703668865,United Kingdom,4,3,3,10,Loyal,17,10,813.565703668865,0,552,Active
C11792,2020-02-23 21:50:51,2021-09-20 05:44:50,9,788.5147137557717,87.61274597286352,United Kingdom,2,2,3,7,Potential Loyalists,102,9,788.5147137557717,0,574,Active
C11793,2020-01-03 17:22:48,2021-11-13 01:12:22,11,974.3277920308569,88.57525382098699,United Kingdom,3,4,3,10,Loyal,48,11,974.3277920308568,0,679,Active
C11794,2020-02-06 10:52:17,2021-12-19 13:57:28,4,468.18599830343715,117.04649957585929,United Kingdom,5,1,1,7,Potential Loyalists,12,4,468.1859983034372,0,682,Active
C11795,2020-02-05 18:54:34,2021-10-04 13:57:19,12,1740.3566203010885,145.02971835842405,United Kingdom,2,4,5,11,At Risk,88,12,1740.3566203010885,0,606,Active
C11796,2020-02-06 13:03:23,2021-07-29 23:21:17,13,1130.366749832205,86.95128844863115,United Kingdom,1,4,4,9,At Risk,154,13,1130.366749832205,0,539,Active
C11797,2020-01-04 07:03:38,2021-07-29 02:29:22,7,321.11565902620737,45.87366557517248,United Kingdom,1,1,1,3,Lost,155,7,321.11565902620737,0,571,Active
C11798,2020-02-07 07:50:45,2021-12-16 05:21:41,11,560.8295951193276,50.9845086472116,United Kingdom,5,4,2,11,Loyal,15,11,560.8295951193276,0,677,Active
C11799,2020-06-29 10:44:21,2021-11-26 11:27:16,15,1660.0237874407517,110.66825249605012,United Kingdom,4,5,5,14,Champions,35,15,1660.0237874407517,0,515,Active
C11800,2020-02-22 23:22:05,2021-10-08 06:40:09,7,640.9170490492437,91.55957843560624,United Kingdom,2,1,2,5,Lost,84,7,640.9170490492437,0,593,Active
C11801,2020-04-16 05:31:48,2021-07-24 02:39:12,9,1100.024905870734,122.22498954119267,United Kingdom,1,2,4,7,Potential Loyalists,160,9,1100.024905870734,0,463,Active
C11802,2020-07-07 23:22:05,2021-12-13 11:21:50,9,863.0697826437456,95.89664251597173,United Kingdom,4,2,3,9,Potential Loyalists,18,9,863.0697826437456,0,523,Active
C11803,2020-01-29 02:45:51,2021-10-12 22:18:03,11,930.3002086583388,84.57274624166716,United Kingdom,2,4,3,9,At Risk,79,11,930.3002086583388,0,622,Active
C11804,2020-04-09 17:44:29,2021-12-06 11:06:33,8,985.9546039839731,123.24432549799664,United Kingdom,4,2,3,9,Potential Loyalists,25,8,985.9546039839732,0,605,Active
C11805,2020-07-10 10:37:03,2021-10-22 04:18:36,10,961.7298849507351,96.17298849507351,United Kingdom,2,3,3,8,At Risk,70,10,961.7298849507353,0,468,Active
C11806,2020-09-10 15:45:33,2021-07-14 07:17:35,7,526.7187233204166,75.24553190291667,United Kingdom,1,1,1,3,Lost,170,7,526.7187233204166,0,306,Active
C11807,2020-01-23 08:29:35,2021-11-21 13:31:54,17,1815.640640835902,106.802390637406,United Kingdom,3,5,5,13,Loyal,40,17,1815.640640835902,0,668,Active
C11808,2020-01-06 07:26:59,2021-10-23 00:57:10,9,670.9006584877601,74.54451760975113,United Kingdom,2,2,2,6,Lost,69,9,670.9006584877601,0,655,Active
C11809,2020-04-30 05:19:15,2021-12-28 16:17:19,9,657.828033962037,73.09200377355967,United Kingdom,5,2,2,9,Potential Loyalists,3,9,657.828033962037,0,607,Active
C11810,2020-01-15 20:59:20,2021-12-04 05:55:10,12,1310.5551391703173,109.21292826419311,United Kingdom,4,4,5,13,Champions,27,12,1310.5551391703173,0,688,Active
C11811,2020-01-12 05:37:18,2021-09-06 02:20:11,14,1342.9681048772884,95.9262932055206,United Kingdom,1,5,5,11,At Risk,116,14,1342.9681048772884,0,602,Active
C11812,2020-02-05 19:20:22,2021-07-17 22:49:55,13,1195.2466443867656,91.94204956821274,United Kingdom,1,4,4,9,At Risk,166,13,1195.2466443867656,0,528,Active
C11813,2020-01-21 00:52:06,2021-11-09 01:21:07,9,714.8514053281003,79.42793392534448,United Kingdom,3,2,2,7,Potential Loyalists,52,9,714.8514053281003,0,658,Active
C11814,2020-01-09 19:04:08,2021-11-14 04:35:35,6,554.1759658744327,92.36266097907212,United Kingdom,3,1,1,5,Lost,47,6,554.1759658744327,0,674,Active
C11815,2020-02-05 15:51:31,2021-11-19 23:57:31,16,1424.091922597609,89.00574516235056,United Kingdom,3,5,5,13,Loyal,41,16,1424.091922597609,0,653,Active
C11816,2020-03-25 21:28:21,2021-12-27 18:50:48,14,1433.4359998858467,102.38828570613191,United Kingdom,5,5,5,15,Champions,4,14,1433.4359998858467,0,641,Active
C11817,2020-02-07 04:49:54,2021-11-22 02:13:46,10,869.4720937868406,86.94720937868405,United Kingdom,3,3,3,9,Loyal,39,10,869.4720937868406,0,653,Active
C11818,2020-01-25 11:26:37,2021-11-16 06:15:31,11,904.8008779615307,82.25462526923006,United Kingdom,3,4,3,10,Loyal,45,11,904.8008779615308,0,660,Active
C11819,2020-01-02 12:32:42,2021-07-27 17:36:14,11,866.7097532868843,78.79179575335311,United Kingdom,1,4,3,8,At Risk,157,11,866.7097532868843,0,572,Active
C11820,2020-02-04 16:17:24,2021-12-14 08:41:08,12,749.7708973119111,62.480908109325924,United Kingdom,4,4,2,10,Loyal,17,12,749.7708973119111,0,678,Active
C11821,2020-01-02 02:34:32,2021-07-12 06:52:16,8,693.6875394961604,86.71094243702005,United Kingdom,1,2,2,5,Lost,172,8,693.6875394961604,0,557,Active
C11822,2020-01-22 00:34:31,2021-12-27 16:21:07,14,808.8656274362004,57.776116245442886,United Kingdom,5,5,3,13,Loyal,4,14,808.8656274362004,0,705,Active
C11823,2020-01-08 16:02:33,2021-10-29 19:01:12,9,742.0402182802711,82.44891314225235,United Kingdom,3,2,2,7,Potential Loyalists,63,9,742.0402182802711,0,660,Active
C11824,2020-07-23 13:57:24,2021-12-10 21:21:05,4,553.1365716816903,138.28414292042257,Ireland,4,1,1,6,Potential Loyalists,21,4,553.1365716816903,0,505,Active
C11825,2020-01-14 02:30:33,2021-07-05 06:12:46,5,261.5517614897613,52.310352297952264,United Kingdom,1,1,1,3,Lost,179,5,261.5517614897613,0,538,Active
C11826,2020-01-16 19:22:30,2021-09-25 10:54:00,10,728.2335691110159,72.82335691110158,United Kingdom,2,3,2,7,Potential Loyalists,97,10,728.2335691110159,0,617,Active
C11827,2020-01-13 06:20:22,2021-06-20 07:18:51,12,1249.918693586114,104.15989113217616,United Kingdom,1,4,4,9,At Risk,194,12,1249.918693586114,1,524,Churned
C11828,2020-01-12 10:26:01,2021-11-13 09:13:17,8,1437.6829700211786,179.71037125264732,United Kingdom,3,2,5,10,Promising,48,8,1437.6829700211786,0,670,Active
C11829,2020-02-06 18:39:22,2021-12-04 23:31:23,11,939.5812599402906,85.41647817639006,United Kingdom,4,4,3,11,Loyal,26,11,939.5812599402906,0,667,Active
C11830,2020-01-05 07:17:59,2021-11-03 12:03:48,10,616.4944368503984,61.64944368503984,United Kingdom,3,3,2,8,Loyal,58,10,616.4944368503984,0,668,Active
C11831,2020-01-10 15:55:38,2021-10-18 13:50:15,7,666.1914469400218,95.1702067057174,United Kingdom,2,1,2,5,Lost,74,7,666.1914469400218,0,646,Active
C11832,2020-12-23 02:07:13,2021-09-13 04:12:48,5,333.4213808735032,66.68427617470064,United Kingdom,2,1,1,4,Lost,109,5,333.4213808735032,0,264,Active
C11833,2020-03-20 03:56:29,2021-11-29 11:42:38,14,1177.5976491746167,84.11411779818691,United Kingdom,4,5,4,13,Champions,32,14,1177.597649174617,0,619,Active
C11834,2020-01-30 04:16:23,2021-12-20 06:14:04,3,347.8641767913349,115.95472559711163,United Kingdom,5,1,1,7,Potential Loyalists,11,3,347.8641767913349,0,690,Active
C11835,2020-02-20 00:58:12,2021-09-17 14:28:32,11,708.5774288031705,64.41612989119731,United Kingdom,2,4,2,8,Potential Loyalists,105,11,708.5774288031705,0,575,Active
C11836,2020-02-23 07:29:30,2021-11-09 00:40:01,11,932.4921581461028,84.77201437691843,United Kingdom,3,4,3,10,Loyal,52,11,932.4921581461028,0,624,Active
C11837,2020-03-26 08:49:30,2021-10-17 16:45:40,10,711.7054940402006,71.17054940402006,United Kingdom,2,3,2,7,Potential Loyalists,75,10,711.7054940402006,0,570,Active
C11838,2020-03-28 09:48:08,2021-12-08 23:04:02,5,367.32527722196505,73.46505544439302,United Kingdom,4,1,1,6,Potential Loyalists,22,5,367.32527722196505,0,620,Active
C11839,2020-01-07 08:40:56,2021-12-14 08:13:03,12,1253.3282098581528,104.4440174881794,United Kingdom,4,4,4,12,Champions,17,12,1253.3282098581528,0,706,Active
C11840,2020-02-01 08:12:09,2021-11-21 19:21:50,14,872.2291809192868,62.30208435137763,United Kingdom,3,5,3,11,Loyal,40,14,872.2291809192868,0,659,Active
C11841,2020-03-16 08:27:05,2021-11-13 19:56:54,18,1540.003182518627,85.55573236214595,United Kingdom,3,5,5,13,Loyal,48,18,1540.003182518627,0,607,Active
C11842,2020-02-04 12:34:03,2021-11-21 21:01:12,8,590.1076748787664,73.7634593598458,United Kingdom,3,2,2,7,Potential Loyalists,40,8,590.1076748787664,0,656,Active
C11843,2020-02-25 15:51:13,2021-12-06 16:56:24,20,1979.0228749635894,98.95114374817948,United Kingdom,4,5,5,14,Champions,25,20,1979.0228749635892,0,650,Active
C11844,2020-01-25 00:30:14,2021-09-16 05:38:47,7,483.0168997551342,69.00241425073345,United Kingdom,2,1,1,4,Lost,106,7,483.0168997551342,0,600,Active
C11845,2020-02-23 23:46:03,2021-12-27 11:33:42,5,214.66070998859053,42.932141997718105,United Kingdom,5,1,1,7,Potential Loyalists,4,5,214.66070998859053,0,672,Active
C11846,2020-03-26 00:43:05,2021-12-21 05:40:24,16,2276.150830125192,142.2594268828245,United Kingdom,5,5,5,15,Champions,10,16,2276.150830125192,0,635,Active
C11847,2020-03-06 07:29:17,2021-09-24 21:50:06,7,738.5302686318244,105.50432409026062,United Kingdom,2,1,2,5,Lost,98,7,738.5302686318244,0,567,Active
C11848,2020-01-22 14:21:00,2021-08-12 07:38:52,7,612.5983030084556,87.51404328692222,United Kingdom,1,1,2,4,Lost,141,7,612.5983030084556,0,567,Active
C11849,2020-04-07 04:18:39,2021-12-22 23:16:38,16,1199.48449825921,74.96778114120063,United Kingdom,5,5,4,14,Champions,8,16,1199.48449825921,0,624,Active
C11850,2020-11-02 05:11:57,2021-10-26 23:50:01,7,488.2866283382932,69.75523261975617,United Kingdom,3,1,1,5,Lost,65,7,488.2866283382932,0,358,Active
C11851,2020-06-22 00:14:17,2021-11-19 19:54:25,11,956.8314716174937,86.98467923795397,United Kingdom,3,4,3,10,Loyal,42,11,956.8314716174935,0,515,Active
C11852,2020-03-26 14:15:50,2021-12-27 06:44:40,9,649.5785673162865,72.17539636847627,United Kingdom,5,2,2,9,Potential Loyalists,4,9,649.5785673162865,0,640,Active
C11853,2020-04-10 06:34:47,2021-07-18 16:05:39,9,945.204088961993,105.02267655133255,United Kingdom,1,2,3,6,Potential Loyalists,166,9,945.204088961993,0,464,Active
C11854,2020-07-09 20:20:55,2021-12-09 10:15:29,7,351.07716870965874,50.15388124423696,United Kingdom,4,1,1,6,Potential Loyalists,22,7,351.07716870965874,0,517,Active
C11855,2020-01-03 11:28:09,2021-10-12 20:13:52,10,1045.5325216175977,104.55325216175977,United Kingdom,2,3,4,9,At Risk,80,10,1045.5325216175977,0,648,Active
C11856,2020-01-28 03:28:06,2021-12-25 06:50:40,15,1349.5143710000516,89.96762473333678,United Kingdom,5,5,5,15,Champions,6,15,1349.5143710000516,0,697,Active
C11857,2020-01-06 18:52:44,2021-07-18 22:43:10,17,1706.5827782722642,100.38722225130967,United Kingdom,1,5,5,11,At Risk,165,17,1706.5827782722642,0,559,Active
C11858,2020-01-16 19:44:51,2021-06-30 00:12:49,4,636.8746822017488,159.2186705504372,United Kingdom,1,1,2,4,Lost,184,4,636.8746822017488,0,530,Active
C11859,2020-03-13 18:54:53,2021-11-17 03:58:06,11,719.870637206546,65.4427852005951,United Kingdom,3,4,2,9,Loyal,44,11,719.870637206546,0,613,Active
C11860,2020-01-04 08:31:46,2021-11-30 01:58:18,9,856.7266727746637,95.19185253051819,United Kingdom,4,2,3,9,Potential Loyalists,31,9,856.7266727746637,0,695,Active
C11861,2020-05-18 21:42:32,2021-11-25 00:12:52,12,1697.6892028453042,141.47410023710867,United Kingdom,4,4,5,13,Champions,36,12,1697.6892028453042,0,555,Active
C11862,2020-01-23 01:34:10,2021-11-24 16:51:50,16,1253.3833950480405,78.33646219050253,United Kingdom,3,5,4,12,Loyal,37,16,1253.3833950480405,0,671,Active
C11863,2020-02-06 20:09:59,2021-12-22 04:47:01,11,826.7140135139009,75.15581941035462,United Kingdom,5,4,3,12,Loyal,9,11,826.7140135139009,0,684,Active
C11864,2020-01-27 09:55:44,2021-11-10 21:26:47,13,612.1825407489515,47.09096467299627,United Kingdom,3,5,2,10,Loyal,51,13,612.1825407489515,0,653,Active
C11865,2020-07-30 18:48:46,2021-07-31 15:50:31,6,757.5544820354011,126.2590803392335,United Kingdom,1,1,2,4,Lost,153,6,757.5544820354011,0,365,Active
C11866,2020-04-26 18:44:11,2021-12-27 14:54:49,7,766.5201572428513,109.50287960612161,United Kingdom,5,1,2,8,Potential Loyalists,4,7,766.5201572428513,0,609,Active
C11867,2020-01-07 11:23:41,2021-10-14 08:50:25,13,1260.7013999805627,96.97703076773558,United Kingdom,2,5,4,11,At Risk,78,13,1260.7013999805629,0,645,Active
C11868,2020-03-10 10:44:26,2021-07-17 09:35:28,10,503.4088105866933,50.340881058669325,United Kingdom,1,3,1,5,Lost,167,10,503.4088105866933,0,493,Active
C11869,2020-01-25 12:15:09,2021-08-31 00:50:23,10,679.6238587165919,67.9623858716592,United Kingdom,1,3,2,6,Potential Loyalists,122,10,679.6238587165919,0,583,Active
C11870,2020-03-10 21:00:40,2021-11-12 01:51:22,10,1252.7754024537076,125.27754024537076,United Kingdom,3,3,4,10,Loyal,49,10,1252.7754024537076,0,611,Active
C11871,2020-04-14 05:14:31,2021-11-03 18:30:55,14,1328.3759886851674,94.88399919179767,United Kingdom,3,5,5,13,Loyal,58,14,1328.3759886851674,0,568,Active
C11872,2020-04-16 07:12:24,2021-12-18 22:05:41,12,740.230700937261,61.685891744771745,United Kingdom,5,4,2,11,Loyal,13,12,740.230700937261,0,611,Active
C11873,2020-03-23 22:34:25,2021-11-22 09:14:32,10,974.6350011308676,97.46350011308677,United Kingdom,3,3,3,9,Loyal,39,10,974.6350011308676,0,608,Active
C11874,2020-02-26 06:21:22,2021-10-25 18:36:11,10,1157.230464420472,115.72304644204719,United Kingdom,2,3,4,9,At Risk,67,10,1157.230464420472,0,607,Active
C11875,2020-01-05 00:41:37,2021-10-20 11:37:35,5,113.56813824974235,22.71362764994847,United Kingdom,2,1,1,4,Lost,72,5,113.56813824974236,0,654,Active
C11876,2020-01-26 19:42:55,2021-11-16 03:46:22,16,1573.8439503723748,98.36524689827343,United Kingdom,3,5,5,13,Loyal,45,16,1573.8439503723748,0,659,Active
C11877,2020-03-13 02:28:14,2021-07-03 08:16:43,7,1265.5497914710702,180.79282735301004,United Kingdom,1,1,4,6,Potential Loyalists,181,7,1265.5497914710702,0,477,Active
C11878,2020-05-16 17:48:33,2021-12-15 01:15:38,7,680.3883845601474,97.19834065144963,United Kingdom,5,1,2,8,Potential Loyalists,16,7,680.3883845601474,0,577,Active
C11879,2020-01-12 08:39:16,2021-06-29 07:13:43,11,737.0991412043742,67.00901283676129,United Kingdom,1,4,2,7,Potential Loyalists,185,11,737.0991412043742,1,533,Churned
C11880,2020-01-14 18:24:57,2021-12-05 01:21:59,9,1310.69440106504,145.6327112294489,United Kingdom,4,2,5,11,Potential Loyalists,26,9,1310.69440106504,0,690,Active
C11881,2020-03-01 03:05:59,2021-09-10 07:27:56,8,1047.3698485275302,130.92123106594127,United Kingdom,2,2,4,8,Potential Loyalists,112,8,1047.3698485275302,0,558,Active
C11882,2020-01-06 23:02:18,2021-12-13 01:06:17,13,2029.4208698280872,156.10929767908362,United Kingdom,4,5,5,14,Champions,18,13,2029.4208698280872,0,706,Active
C11883,2020-01-22 08:41:52,2021-08-23 05:26:53,10,1148.4349517972846,114.84349517972846,United Kingdom,1,3,4,8,At Risk,130,10,1148.4349517972846,0,578,Active
C11884,2020-02-26 00:55:12,2021-10-19 00:41:34,6,393.9253277545832,65.65422129243053,United Kingdom,2,1,1,4,Lost,73,6,393.9253277545832,0,600,Active
C11885,2020-04-05 22:35:48,2021-10-30 23:15:27,6,778.9713481213082,129.82855802021803,United Kingdom,3,1,3,7,Promising,61,6,778.9713481213082,0,573,Active
C11886,2020-01-09 23:23:31,2021-12-30 06:47:30,10,1622.2495916039989,162.2249591603999,United Kingdom,5,3,5,13,Loyal,1,10,1622.2495916039989,0,720,Active
C11887,2020-02-28 16:04:20,2021-12-08 14:51:30,14,1245.9413628481816,88.99581163201297,United Kingdom,4,5,4,13,Champions,23,14,1245.9413628481816,0,648,Active
C11888,2020-01-05 09:17:19,2021-10-06 11:49:07,11,746.2958864698129,67.8450805881648,United Kingdom,2,4,2,8,Potential Loyalists,86,11,746.2958864698129,0,640,Active
C11889,2020-01-29 06:47:27,2021-06-16 14:39:23,14,1766.428258697846,126.17344704984615,United Kingdom,1,5,5,11,At Risk,198,14,1766.428258697846,1,504,Churned
C11890,2020-01-19 14:05:53,2021-09-27 02:12:00,11,1756.3291454089726,159.66628594627025,United Kingdom,2,4,5,11,At Risk,95,11,1756.3291454089726,0,616,Active
C11891,2020-06-19 12:23:24,2021-10-20 09:12:54,8,489.1937090620994,61.149213632762425,United Kingdom,2,2,1,5,Lost,72,8,489.1937090620994,0,487,Active
C11892,2020-02-01 20:23:41,2021-12-17 19:21:57,15,1524.6746744331133,101.64497829554088,United Kingdom,5,5,5,15,Champions,14,15,1524.6746744331133,0,684,Active
C11893,2020-08-14 09:43:15,2021-11-03 09:04:58,10,785.2549410034729,78.52549410034729,United Kingdom,3,3,3,9,Loyal,58,10,785.2549410034729,0,445,Active
C11894,2020-02-27 19:35:14,2021-12-17 01:51:13,6,314.14044398241947,52.35674066373658,United Kingdom,5,1,1,7,Potential Loyalists,14,6,314.14044398241947,0,658,Active
C11895,2020-04-22 20:06:21,2021-11-08 19:19:17,11,665.518420678223,60.501674607111184,United Kingdom,3,4,2,9,Loyal,53,11,665.518420678223,0,564,Active
C11896,2020-02-01 06:30:22,2021-12-20 08:08:35,14,785.2696139192738,56.090686708519556,United Kingdom,5,5,3,13,Loyal,11,14,785.2696139192738,0,688,Active
C11897,2020-04-15 19:38:13,2021-12-12 20:13:23,9,573.3709479007399,63.70788310008221,United Kingdom,4,2,2,8,Potential Loyalists,19,9,573.3709479007399,0,606,Active
C11898,2020-04-14 16:04:24,2021-12-23 12:40:08,16,1084.4133220224658,67.77583262640411,United Kingdom,5,5,4,14,Champions,8,16,1084.4133220224658,0,617,Active
C11899,2020-02-10 23:50:15,2021-10-24 21:26:46,16,1648.571212692493,103.03570079328081,United Kingdom,2,5,5,12,At Risk,68,16,1648.571212692493,0,621,Active
C11900,2020-01-14 00:06:54,2021-06-21 05:24:08,7,714.5939151464923,102.08484502092747,United Kingdom,1,1,2,4,Lost,193,7,714.5939151464923,1,524,Churned
C11901,2020-04-16 19:27:00,2021-10-08 19:15:31,12,913.3714322564057,76.11428602136714,United Kingdom,2,4,3,9,At Risk,84,12,913.3714322564056,0,539,Active
C11902,2020-01-30 11:29:06,2021-10-27 10:21:07,13,1860.702669993397,143.1309746148767,United Kingdom,3,5,5,13,Loyal,65,13,1860.702669993397,0,635,Active
C11903,2020-04-03 20:11:13,2021-11-21 19:01:29,11,648.9031619719608,58.99119654290553,United Kingdom,3,4,2,9,Loyal,40,11,648.9031619719608,0,596,Active
C11904,2020-01-06 10:26:36,2021-12-12 15:21:49,8,401.6517021995084,50.20646277493855,United Kingdom,4,2,1,7,Potential Loyalists,19,8,401.6517021995084,0,706,Active
C11905,2020-03-03 02:40:34,2021-12-30 20:04:05,12,558.2625491122672,46.52187909268893,United Kingdom,5,4,1,10,Loyal,1,12,558.2625491122672,0,667,Active
C11906,2020-02-03 05:23:01,2021-09-25 15:40:20,7,645.619263111809,92.231323301687,United Kingdom,2,1,2,5,Lost,97,7,645.619263111809,0,600,Active
C11907,2020-05-12 14:43:08,2021-10-18 19:31:48,13,1618.8731990809815,124.52870762161396,United Kingdom,2,5,5,12,At Risk,74,13,1618.8731990809815,0,524,Active
C11908,2020-01-10 14:18:39,2021-11-03 18:56:18,10,659.4255447388148,65.94255447388147,United Kingdom,3,3,2,8,Loyal,58,10,659.4255447388148,0,663,Active
C11909,2020-07-13 07:23:45,2021-05-12 05:54:51,7,652.5765664006987,93.22522377152838,United Kingdom,1,1,2,4,Lost,233,7,652.5765664006987,1,302,Churned
C11910,2020-02-19 09:36:13,2021-12-29 04:21:57,10,678.1602708165082,67.81602708165082,United Kingdom,5,3,2,10,Loyal,2,10,678.1602708165082,0,678,Active
C11911,2020-03-23 21:27:19,2021-07-29 13:35:41,5,393.3173778244432,78.66347556488864,United Kingdom,1,1,1,3,Lost,155,5,393.3173778244432,0,492,Active
C11912,2020-01-21 20:32:31,2021-12-14 15:00:19,8,755.7520877154902,94.46901096443628,United Kingdom,4,2,2,8,Potential Loyalists,17,8,755.7520877154902,0,692,Active
C11913,2020-04-29 13:56:29,2021-09-27 22:37:17,14,1391.3644724956848,99.38317660683462,United Kingdom,2,5,5,12,At Risk,94,14,1391.3644724956848,0,516,Active
C11914,2020-01-30 00:38:33,2021-11-25 12:32:15,8,602.0855284868214,75.26069106085268,United Kingdom,4,2,2,8,Potential Loyalists,36,8,602.0855284868214,0,665,Active
